ENSG00000205795,ENSG00000139289,ENSG00000095587,ENSG00000073008,ENSG00000115602,ENSG00000169436,ENSG00000123243,ENSG00000113916,ENSG00000056736,ENSG00000213694,ENSG00000100206,ENSG00000075413,ENSG00000169126,ENSG00000181195,ENSG00000162383,ENSG00000069702,ENSG00000149575,ENSG00000245164,ENSG00000177575,ENSG00000164694,ENSG00000106483,ENSG00000115107,ENSG00000112562,ENSG00000197616,ENSG00000120910,ENSG00000087903,ENSG00000184005,ENSG00000120915,ENSG00000155659,ENSG00000154222,ENSG00000142748,ENSG00000072840,ENSG00000103528,ENSG00000142621,ENSG00000168824,ENSG00000106511,ENSG00000143595,ENSG00000265356,ENSG00000113578,ENSG00000186529,ENSG00000171533,ENSG00000115446,ENSG00000170745,ENSG00000106013,ENSG00000003436,ENSG00000108788,ENSG00000198756,ENSG00000116237,ENSG00000131467,ENSG00000196218,ENSG00000152767,ENSG00000205795,ENSG00000162998,ENSG00000169436,ENSG00000123243,ENSG00000113916,ENSG00000111452,ENSG00000213694,ENSG00000100206,ENSG00000128262,ENSG00000016391,ENSG00000196616,ENSG00000196338,ENSG00000177575,ENSG00000164694,ENSG00000106483,ENSG00000115107,ENSG00000112562,ENSG00000198464,ENSG00000120910,ENSG00000185033,ENSG00000184005,ENSG00000166323,ENSG00000129244,ENSG00000140932,ENSG00000136436,ENSG00000068697,ENSG00000159166,ENSG00000186529,ENSG00000196787,ENSG00000198429,ENSG00000198756,ENSG00000196218,ENSG00000196689,ENSG00000164694,ENSG00000112562,ENSG00000205795,ENSG00000177575,ENSG00000233485,ENSG00000163898,ENSG00000120910,ENSG00000008394,ENSG00000163812,ENSG00000113916,ENSG00000213694,ENSG00000229246,ENSG00000106483,ENSG00000164946,ENSG00000211445,ENSG00000123243,ENSG00000182197,ENSG00000169436,ENSG00000186529,ENSG00000184005,ENSG00000115107,ENSG00000100206,ENSG00000259448,ENSG00000004864,ENSG00000001036,ENSG00000269939,ENSG00000196810,ENSG00000196843,ENSG00000196873,ENSG00000197142,ENSG00000196378,ENSG00000196152,ENSG00000196136,ENSG00000196218,ENSG00000196636,ENSG00000196470,ENSG00000196428,ENSG00000196542,ENSG00000000003,ENSG00000198758,ENSG00000198756,ENSG00000198734
7.37120166294443,12.1464091494875,10.6463355463528,13.3897865959533,14.2915861956579,4.9865378127091,12.5538601542945,14.4278681999661,9.69312975783179,13.6765357841285,7.48903815323828,14.6591595867104,6.77080912165366,4.62396773332439,1.81661281126679,13.9228485728825,13.0242372794935,6.46046900104151,14.8370719529663,8.75912731660603,8.19165224261371,11.5864506548962,12.8187245877466,18.7382562008631,13.559343287786,11.1452877385947,11.4766087036968,13.5918115401648,12.5823132989179,12.0822278577512,11.7751655266978,11.4368326367743,6.94589582821175,5.90407565251713,11.4730376745446,11.4441466957396,5.72350340687531,7.02606617689574,13.3639893747649,6.3401747673238,10.6900569237822,13.0181241557669,9.30042858853104,5.27604442990409,13.701164945254,14.5472952187436,11.8947636190014,14.3914428266044,13.6988737403666,8.55807979766794,12.3987547929256,7.37120166294443,9.97143092031889,4.9865378127091,12.5538601542945,14.4278681999661,14.2696261657331,13.6765357841285,7.48903815323828,7.69925586062863,10.33624906411,13.778424219354,6.94589582821175,14.8370719529663,8.75912731660603,8.19165224261371,11.5864506548962,12.8187245877466,12.2035530565911,13.559343287786,13.1780083444327,11.4766087036968,7.24287756596889,9.99153849376747,4.13854090615415,15.9097827522813,16.1114489145622,7.74735014882967,6.3401747673238,6.3401747673238,9.4239431250164,11.8947636190014,8.55807979766794,5.27604442990409,8.75912731660603,12.8187245877466,7.37120166294443,14.8370719529663,1.81661281126679,6.94589582821175,13.559343287786,13.2867632465411,13.5441078802922,14.4278681999661,13.6765357841285,4.62396773332439,8.19165224261371,10.420239156253,17.1657212270513,12.5538601542945,12.2543648835904,4.9865378127091,6.3401747673238,11.4766087036968,11.5864506548962,7.48903815323828,8.32440745146548,12.0775323449297,13.3973424628657,9.57816404371127,11.0187366350972,10.6900569237822,8.99652190128172,12.8806818916523,10.7561920255815,9.66836185268285,8.63679177368198,8.55807979766794,11.8650996852591,11.9952776622733,12.4863836997923,4.9865378127091,11.5153174780371,5.51705252940788,11.8947636190014,12.2994207679935
